amplitud_inicial,frecuencia_inicial,amplitud_final,frecuencia_final,gasto_estimado
0.009383364,22546.875,0.020534692,22546.875,0.14743544
0.006887306,22570.3125,0.02146112,22570.3125,0.14735219
0.00870103,22593.75,0.026235354,22593.75,0.14726892
0.004417397,22617.1875,0.019976103,22617.1875,0.14718568
0.005236513,22640.625,0.021319979,22640.625,0.14710242
0.009942936,22664.0625,0.015297296,22664.0625,0.14701916
0.000695828,22687.5,0.020862178,22687.5,0.14693592
0.007109624,22710.9375,0.014110127,22710.9375,0.14685266
0.007430249,22734.375,0.015551602,22734.375,0.14676939
0.007511819,22757.8125,0.015206793,22757.8125,0.14668614
0.006425038,22781.25,0.018458999,22781.25,0.14660287
0.004710066,22804.6875,0.016437399,22804.6875,0.14651963
0.00095441,22828.125,0.011390102,22828.125,0.1464364
0.003690232,22851.5625,0.017810856,22851.5625,0.14635311
0.004578078,22875.0,0.017228177,22875.0,0.14626984
0.005423377,22898.4375,0.016868295,22898.4375,0.14618659
0.009965498,22921.875,0.013776631,22921.875,0.14610334
0.008785458,22945.3125,0.017466566,22945.3125,0.14602007
0.005724709,22968.75,0.019711884,22968.75,0.1459368
0.009795324,22992.1875,0.01811114,22992.1875,0.14585353
0.006441183,23015.625,0.015646007,23015.625,0.14577031
0.00779383,23039.0625,0.017301798,23039.0625,0.14568703
0.008174052,23062.5,0.017563341,23062.5,0.14560378
0.00185961,23085.9375,0.017838533,23085.9375,0.14552054
0.007039594,23109.375,0.016967384,23109.375,0.14543726
0.011201792,23132.8125,0.018235311,23132.8125,0.145354
0.003003335,23156.25,0.016770191,23156.25,0.14527075
0.003492322,23179.6875,0.019789489,23179.6875,0.14518748
0.008048771,23203.125,0.018806736,23203.125,0.14510421
0.004157133,23226.5625,0.013439984,23226.5625,0.14502099
0.006438133,23250.0,0.021883484,23250.0,0.14493771
0.005834,23273.4375,0.017468224,23273.4375,0.14485446
0.009723445,23296.875,0.016020819,23296.875,0.14477119
0.005297845,23320.3125,0.021861079,23320.3125,0.14468794
0.006013558,23343.75,0.023727559,23343.75,0.14460467
0.006877337,23367.1875,0.018818215,23367.1875,0.1445214
0.006507996,23390.625,0.017882968,23390.625,0.14443815
0.004003281,23414.0625,0.021511521,23414.0625,0.14435491
0.006634005,23437.5,0.018416343,23437.5,0.14427164
0.002715498,23460.9375,0.018789027,23460.9375,0.1441884
0.008706152,23484.375,0.013402873,23484.375,0.14410514
0.003523595,23507.8125,0.014471638,23507.8125,0.1440219
0.00636981,23531.25,0.016268871,23531.25,0.14393862
0.00489345,23554.6875,0.014321496,23554.6875,0.14385536
0.007649924,23578.125,0.01925429,23578.125,0.14377208
0.002991935,23601.5625,0.014940887,23601.5625,0.14368886
0.00583117,23625.0,0.019166037,23625.0,0.14360557
0.001775241,23648.4375,0.022482258,23648.4375,0.14352232
0.006533901,23671.875,0.014650003,23671.875,0.14343907
0.00864322,23695.3125,0.01489725,23695.3125,0.1433558
0.003318393,23718.75,0.018266302,23718.75,0.14327256
0.004380837,23742.1875,0.017205578,23742.1875,0.14318928
0.006495084,23765.625,0.015400625,23765.625,0.14310604
0.007068558,23789.0625,0.017895391,23789.0625,0.14302275
0.008285815,23812.5,0.016416692,23812.5,0.1429395
0.006225547,23835.9375,0.01740794,23835.9375,0.14285626
0.006101006,23859.375,0.018527927,23859.375,0.14277299
0.007629076,23882.8125,0.013293481,23882.8125,0.14268973
0.006559341,23906.25,0.023189365,23906.25,0.14260645
0.003295502,23929.6875,0.004010865,23929.6875,0.14252326
0.009211173,23953.125,0.024360007,23953.125,0.14243993
0.005070442,23976.5625,0.020546643,23976.5625,0.1423567
